ERI_1,ERI_2,ERI_3,ERI_4,ERI_5,ERI_6,ERI_7,ERI_8,ERI_9,ERI_10,CBI_01,CBI_02,CBI_03,CBI_04,CBI_05,CBI_06,gender,birth year,status of employment,field of work,federal state,community size,income,working_hours,age,CBI_SCORE,Burnout_Score
4,4,4,3,3,3,2,2,2,3,0,0,0,25,25,0,2,1963.0,1,1,2,2,5,60,63.0,8.3,0
3,2,3,3,3,2,1,2,2,2,50,50,0,25,25,75,2,1988.0,2,1,11,2,2,45,38.0,37.5,0
4,4,4,2,1,1,1,2,4,4,50,75,100,100,75,100,1,1963.0,1,2,9,1,6,70,63.0,83.3,1
3,3,3,4,4,3,2,3,3,1,25,25,25,25,25,25,2,1964.0,2,2,15,4,3,40,62.0,25.0,0
4,2,4,3,2,2,1,2,2,1,0,0,25,0,0,50,2,1967.0,1,1,9,1,3,60,59.0,12.5,0
3,2,3,3,3,2,1,3,3,2,50,50,75,75,100,75,2,1983.0,2,1,2,3,2,45,43.0,70.8,1
3,3,4,3,2,2,1,4,4,3,25,25,25,50,25,75,2,1961.0,1,1,2,2,5,65,65.0,37.5,0
3,3,3,3,2,2,1,3,3,3,75,75,75,100,75,75,1,1978.0,2,1,2,1,4,50,48.0,79.2,1
3,3,2,3,2,3,2,3,3,2,50,50,25,50,50,75,1,1959.0,1,1,2,3,6,60,67.0,50.0,1
4,4,4,3,1,2,1,3,4,2,25,25,75,50,50,100,1,1968.0,1,1,2,2,1,70,58.0,54.2,1
3,3,2,3,3,2,2,3,3,3,50,50,75,50,50,50,1,1958.0,2,2,2,1,4,50,68.0,54.2,1
4,4,2,4,3,1,1,3,4,3,25,25,75,100,75,100,2,1986.0,2,1,2,1,2,30,40.0,66.7,1
2,2,3,3,3,2,1,3,3,3,25,50,75,100,75,100,1,1977.0,2,1,3,2,5,40,49.0,70.8,1
4,4,4,2,3,2,2,2,2,1,25,50,50,50,50,75,2,1975.0,2,1,13,4,2,35,51.0,50.0,1
4,4,4,3,3,4,3,3,3,3,0,0,0,25,25,25,1,1966.0,2,2,2,2,4,60,60.0,12.5,0
3,3,2,2,3,2,1,3,3,3,25,25,100,50,50,75,2,1991.0,2,2,9,3,2,55,35.0,54.2,1
3,2,3,3,3,4,2,2,3,1,0,25,75,50,50,50,2,1986.0,2,1,9,2,2,45,40.0,41.7,0
3,2,3,3,2,2,2,2,3,3,25,50,50,75,50,75,2,1984.0,2,1,9,1,6,50,42.0,54.2,1
3,3,2,3,2,2,2,3,3,2,25,50,75,75,75,100,1,1984.0,2,1,3,4,2,60,42.0,66.7,1
4,4,4,2,4,3,2,2,2,1,50,50,50,75,50,75,1,1976.0,2,1,2,2,3,50,50.0,58.3,1
2,2,2,4,3,1,2,3,2,2,25,50,50,50,50,75,2,1976.0,2,1,2,1,2,30,50.0,50.0,1
2,2,3,3,2,2,2,3,2,2,25,25,25,25,25,25,2,1973.0,2,1,2,1,1,10,53.0,25.0,0
3,2,3,1,3,2,2,1,1,1,50,50,25,75,50,75,2,1976.0,5,3,2,2,2,0,50.0,54.2,1
2,3,1,2,4,4,4,3,2,3,25,25,25,25,25,75,2,1957.0,1,1,2,1,2,30,69.0,33.3,0
3,4,3,2,3,3,2,2,2,1,25,25,50,50,0,25,2,1960.0,1,1,2,1,1,40,66.0,29.2,0
3,2,3,3,2,3,1,3,3,3,25,25,25,75,50,50,1,1965.0,2,1,8,1,6,60,61.0,41.7,0
3,3,3,1,1,2,2,3,3,1,50,75,25,75,50,75,2,1986.0,2,1,9,1,2,65,40.0,58.3,1
2,2,3,3,3,1,2,2,2,2,50,75,75,100,100,75,2,1988.0,2,1,10,3,3,40,38.0,79.2,1
3,2,2,2,4,2,1,2,2,2,25,25,75,75,75,100,2,1979.0,2,1,2,1,1,22,47.0,62.5,1
3,3,3,4,2,2,1,2,3,2,25,50,50,75,75,75,2,1985.0,2,1,2,2,3,60,41.0,58.3,1
3,4,3,1,3,3,3,1,2,2,25,25,25,25,25,25,1,1984.0,2,1,9,4,3,50,42.0,25.0,0
3,3,3,2,3,2,2,2,2,3,25,25,25,25,25,50,2,1969.0,2,1,2,2,5,60,57.0,29.2,0
3,3,3,2,3,2,2,2,3,2,0,0,0,25,25,50,2,1989.0,1,1,9,3,3,45,37.0,16.7,0
3,3,3,3,1,1,1,3,3,3,25,25,50,75,50,100,1,1981.0,2,1,15,4,4,60,45.0,54.2,1
4,4,3,3,2,3,2,2,2,1,25,25,50,50,50,75,2,1982.0,2,1,2,4,3,55,44.0,45.8,0
3,3,2,1,3,3,2,2,2,3,0,0,0,25,0,25,2,1986.0,2,3,13,2,2,65,40.0,8.3,0
2,2,1,2,3,1,2,3,3,4,0,25,50,50,50,50,2,1981.0,1,1,2,2,1,10,45.0,37.5,0
2,4,4,1,4,2,4,1,2,1,25,50,25,50,50,100,2,1988.0,2,3,13,4,2,45,38.0,50.0,1
3,2,2,4,2,2,1,3,3,2,25,25,25,25,25,50,2,1978.0,2,1,2,1,1,12,48.0,29.2,0
4,3,2,3,3,3,2,3,2,3,25,25,25,50,50,50,2,1988.0,2,1,6,2,3,43,38.0,37.5,0
4,3,3,4,2,1,1,4,4,3,50,50,50,50,50,75,2,1976.0,2,2,8,1,4,55,50.0,54.2,1
2,2,1,3,4,2,2,2,2,1,25,25,50,50,25,75,2,1972.0,2,2,1,1,1,16,54.0,41.7,0
2,2,2,1,3,3,2,1,2,2,25,50,25,75,50,75,1,1980.0,2,1,15,2,3,70,46.0,50.0,1
4,2,3,4,1,1,1,4,3,2,25,25,25,50,25,50,2,1985.0,2,1,13,1,1,40,41.0,33.3,0
3,2,3,3,2,1,2,3,3,2,50,50,75,100,50,100,2,1991.0,2,1,1,3,1,0,35.0,70.8,1
1,1,1,3,4,4,3,3,2,3,50,50,75,75,75,75,1,1951.0,1,3,2,2,5,24,75.0,66.7,1
3,3,3,3,1,1,1,4,4,4,50,50,75,75,75,75,2,1968.0,1,1,10,2,6,35,58.0,66.7,1
3,3,2,3,1,3,2,3,3,2,25,25,25,50,50,25,1,1954.0,1,2,7,1,6,60,72.0,33.3,0
4,4,4,3,3,3,1,2,3,3,25,50,50,25,50,75,2,1970.0,2,1,2,1,3,40,56.0,45.8,0
1,1,1,1,1,1,4,2,3,4,50,100,50,100,100,100,2,1974.0,2,1,9,2,2,12,52.0,83.3,1
2,2,1,2,3,3,3,2,2,2,75,75,100,100,100,100,2,1959.0,1,1,9,2,2,35,67.0,91.7,1
4,3,4,3,4,1,1,4,2,2,25,25,25,25,25,25,2,1975.0,2,1,2,4,2,22,51.0,25.0,0
3,2,3,3,1,1,1,3,4,4,50,50,50,100,75,75,2,1966.0,2,1,10,4,3,40,60.0,66.7,1
4,4,4,4,1,1,1,4,4,4,25,25,25,25,25,100,1,1970.0,1,1,2,4,6,60,56.0,37.5,0
3,4,3,3,4,2,1,2,2,2,25,50,25,50,25,75,2,1984.0,2,1,10,2,2,50,42.0,41.7,0
3,2,3,3,1,1,3,3,3,1,25,75,50,75,50,100,2,1990.0,2,1,9,4,2,50,36.0,62.5,1
4,4,3,3,2,2,1,3,3,3,25,25,75,50,25,100,1,1962.0,1,1,9,1,5,80,64.0,50.0,1
4,4,4,3,2,3,1,4,3,3,25,25,25,50,25,50,1,1964.0,2,1,2,3,6,60,62.0,33.3,0
3,3,3,3,3,2,1,3,2,3,50,75,75,50,50,75,2,1982.0,2,1,9,3,6,45,44.0,62.5,1
3,4,2,4,2,1,1,4,4,2,75,75,100,100,100,100,2,1985.0,2,1,2,4,3,50,41.0,91.7,1
2,2,2,2,3,3,3,3,3,2,25,25,25,75,75,50,2,1981.0,2,1,9,1,2,26,45.0,45.8,0
4,4,4,2,3,2,1,2,2,2,50,75,75,100,75,75,2,1984.0,2,1,2,1,3,45,42.0,75.0,1
3,2,2,3,2,2,1,3,3,3,75,75,75,75,75,100,2,1979.0,2,1,4,2,3,45,47.0,79.2,1
2,2,1,3,2,2,2,3,3,3,25,50,75,75,50,75,2,1977.0,2,1,9,1,2,22,49.0,58.3,1
2,3,3,1,4,2,2,2,2,1,25,25,75,100,50,50,1,1965.0,1,1,4,2,2,50,61.0,54.2,1
3,2,3,2,3,2,1,3,2,2,25,25,25,25,25,25,2,1977.0,2,1,9,4,1,40,49.0,25.0,0
3,3,2,3,3,3,4,3,2,4,50,50,75,75,75,75,2,1967.0,2,1,2,4,2,23,59.0,66.7,1
3,3,3,2,4,4,2,2,2,3,50,50,25,75,50,50,2,1962.0,2,1,9,2,4,60,64.0,50.0,1
3,4,3,2,4,3,2,2,2,1,25,25,50,75,50,75,1,1971.0,2,1,1,1,3,47,55.0,50.0,1
2,3,3,2,3,2,2,2,2,3,25,25,25,25,25,50,1,1975.0,2,1,9,2,5,38,51.0,29.2,0
3,2,1,3,1,1,1,3,4,3,50,75,100,75,100,100,2,1988.0,2,1,2,4,3,50,38.0,83.3,1
3,3,3,3,3,2,2,2,2,3,50,50,50,75,50,75,1,1969.0,2,1,2,2,6,50,57.0,58.3,1
2,1,1,3,3,1,1,4,3,3,25,75,75,75,50,25,2,1991.0,2,1,9,3,1,35,35.0,54.2,1
2,2,3,3,2,2,2,3,3,3,50,50,75,100,100,100,2,1980.0,2,1,9,3,5,40,46.0,79.2,1
3,3,2,2,3,3,3,2,3,3,25,50,25,25,50,50,2,1985.0,2,1,9,4,3,40,41.0,37.5,0
2,2,2,2,2,2,2,2,3,1,50,75,50,50,50,75,1,1985.0,2,1,9,4,1,20,41.0,58.3,1
3,2,2,2,2,2,2,2,2,2,25,50,50,25,50,75,2,1978.0,5,1,2,1,2,40,48.0,45.8,0
2,2,3,4,2,2,2,3,3,1,25,25,100,100,75,100,2,1984.0,2,1,2,1,2,40,42.0,70.8,1
2,2,3,3,3,1,1,3,3,3,50,75,75,100,75,100,2,1973.0,2,1,9,3,2,25,53.0,79.2,1
2,2,2,2,3,4,4,2,3,2,50,50,75,75,75,75,2,1979.0,2,1,2,4,3,42,47.0,66.7,1
2,3,2,3,2,2,3,3,3,4,50,100,100,100,100,100,1,1969.0,2,1,9,4,4,40,57.0,91.7,1
1,3,1,3,4,4,4,3,2,2,25,100,75,75,50,50,2,1988.0,2,1,9,4,2,25,38.0,62.5,1
3,3,3,3,2,1,1,4,4,4,25,75,75,75,50,100,2,1951.0,9,1,9,4,6,50,75.0,66.7,1
2,3,2,4,2,2,2,3,3,3,50,75,75,100,75,75,1,1985.0,2,3,2,2,3,40,41.0,75.0,1
3,2,3,3,2,2,2,3,3,1,25,50,75,100,75,75,2,1989.0,2,1,2,4,2,45,37.0,66.7,1
3,3,3,2,2,2,2,3,3,3,50,50,50,75,75,75,1,1954.0,1,1,2,3,6,60,72.0,62.5,1
2,2,1,3,2,2,2,3,3,2,50,75,75,100,100,100,1,1953.0,1,2,2,1,5,45,73.0,83.3,1
2,3,2,3,2,2,1,2,3,1,25,50,75,75,75,100,2,1987.0,2,2,9,4,2,50,39.0,66.7,1
2,2,2,1,4,2,3,2,2,2,25,25,25,50,25,50,2,1974.0,2,1,9,4,2,20,52.0,33.3,0
3,4,3,2,4,3,4,2,2,2,25,25,25,75,50,50,2,1981.0,2,1,9,4,1,40,45.0,41.7,0
1,2,1,3,3,2,2,3,3,4,50,75,75,100,75,75,2,1989.0,2,1,9,4,2,35,37.0,75.0,1
3,3,2,1,4,4,4,1,1,1,25,25,25,25,25,0,2,1977.0,2,1,1,4,1,9,49.0,20.8,0
4,3,4,3,4,3,1,2,4,3,25,50,75,50,50,75,2,1965.0,9,1,7,3,6,60,61.0,54.2,1
2,2,2,3,2,2,2,3,3,2,25,50,25,25,50,75,1,1989.0,2,1,8,4,2,40,37.0,41.7,0
3,4,3,2,4,3,3,2,1,1,25,25,25,25,25,50,2,1973.0,1,1,2,1,1,55,53.0,29.2,0
4,2,2,3,4,2,4,2,3,1,50,50,75,75,50,50,2,1988.0,2,2,3,1,2,50,38.0,58.3,1
3,3,2,3,3,3,2,3,2,1,25,25,25,50,25,75,2,1963.0,1,1,2,2,3,60,63.0,37.5,0
1,1,1,3,2,1,2,3,3,2,50,50,75,100,100,50,2,1984.0,2,1,9,4,1,40,42.0,70.8,1
4,4,4,3,2,1,1,2,4,2,50,50,50,50,50,75,2,1977.0,2,1,2,1,5,50,49.0,54.2,1
3,3,3,4,3,2,1,2,1,2,25,25,50,75,75,100,1,1959.0,1,1,10,4,6,60,67.0,58.3,1
3,3,3,3,2,2,1,3,2,2,0,25,50,75,25,100,1,1962.0,1,1,4,1,3,60,64.0,45.8,0
3,3,3,4,1,2,1,4,4,4,75,75,50,100,75,75,2,1974.0,1,1,2,1,4,45,52.0,75.0,1
1,3,2,2,2,2,2,3,3,3,25,50,50,50,50,50,1,1952.0,1,1,5,4,1,20,74.0,45.8,0
3,2,3,3,3,2,2,2,2,2,25,25,25,25,25,25,2,1989.0,2,2,2,4,2,48,37.0,25.0,0
3,3,2,3,2,2,1,2,3,3,50,25,25,25,25,50,1,1951.0,2,3,1,4,5,41,75.0,33.3,0
3,2,3,2,3,2,2,2,2,1,25,50,25,25,25,25,2,1984.0,2,1,9,4,1,60,42.0,29.2,0
2,2,2,4,1,1,1,4,4,3,75,100,100,100,75,100,2,1984.0,2,1,2,4,3,50,42.0,91.7,1
3,3,3,1,2,2,2,2,3,2,25,25,25,25,25,25,2,1970.0,2,2,2,1,5,45,56.0,25.0,0
2,2,3,1,4,3,4,1,1,3,0,25,50,50,50,25,2,1963.0,2,1,9,1,2,15,63.0,33.3,0
3,3,3,3,3,3,3,3,2,2,25,50,75,100,50,75,2,1982.0,3,1,9,1,1,40,44.0,62.5,1
3,4,4,2,3,3,2,1,3,3,50,50,50,100,75,75,1,1961.0,2,1,9,2,4,55,65.0,66.7,1
3,2,2,2,4,1,1,2,2,2,50,50,75,75,75,100,2,1968.0,2,1,10,4,3,35,58.0,70.8,1
1,2,1,3,2,1,1,3,3,3,75,100,100,100,100,100,1,1990.0,2,1,9,1,1,30,36.0,95.8,1
3,3,2,2,3,2,1,2,2,2,25,50,50,50,25,25,2,1988.0,2,1,1,1,3,70,38.0,37.5,0
3,2,2,2,2,1,1,2,2,2,25,25,25,75,50,75,2,1970.0,1,3,1,2,1,45,56.0,45.8,0
3,2,2,4,1,2,1,2,3,3,25,50,25,100,50,100,1,1954.0,1,2,2,1,3,50,72.0,58.3,1
3,3,2,3,2,2,2,3,3,3,50,75,75,75,75,75,2,1977.0,2,1,9,2,5,42,49.0,70.8,1
3,2,2,3,3,3,2,3,2,3,50,75,75,100,50,100,2,1982.0,4,1,2,2,3,40,44.0,75.0,1
2,2,2,1,2,3,3,2,3,3,25,25,0,25,25,25,2,1989.0,2,1,2,4,3,45,37.0,20.8,0
3,3,3,3,2,2,2,3,3,2,50,50,75,75,75,100,2,1977.0,2,1,2,1,2,20,49.0,70.8,1
4,3,3,2,2,2,2,2,2,2,25,25,25,25,25,25,2,1988.0,2,1,2,3,1,55,38.0,25.0,0
2,3,2,3,4,3,2,2,3,2,50,25,75,75,25,75,1,1974.0,1,1,2,1,5,42,52.0,54.2,1
3,3,3,3,3,1,2,2,2,1,25,25,50,50,50,75,1,1980.0,1,1,2,1,4,70,46.0,45.8,0
3,2,2,2,3,2,2,2,3,1,50,75,100,100,100,100,2,1982.0,2,1,1,2,1,30,44.0,87.5,1
3,3,3,3,3,2,1,3,2,3,50,100,75,100,100,100,1,1954.0,2,1,2,2,6,45,72.0,87.5,1
4,3,3,1,4,4,2,1,1,1,25,25,25,25,25,25,2,1976.0,5,1,3,4,1,0,50.0,25.0,0
4,3,1,2,2,1,1,3,3,1,50,50,75,100,75,100,1,1988.0,2,2,9,2,1,25,38.0,75.0,1
3,3,2,2,3,3,3,2,2,2,50,50,75,100,75,100,2,1987.0,2,1,9,4,1,25,39.0,75.0,1
3,2,2,3,2,1,1,2,2,2,50,75,75,100,50,100,1,1963.0,1,1,15,2,6,60,63.0,75.0,1
3,3,3,4,3,2,1,3,1,2,25,25,25,25,50,50,2,1964.0,2,3,9,4,3,50,62.0,33.3,0
1,1,2,3,3,3,1,3,3,3,75,50,75,75,75,75,2,1964.0,1,1,4,2,3,40,62.0,70.8,1
3,3,2,2,3,2,2,2,2,2,25,25,25,50,25,75,1,1956.0,1,1,2,3,6,60,70.0,37.5,0
3,3,3,2,3,2,2,1,2,3,25,50,50,75,75,100,2,1987.0,2,1,9,4,3,44,39.0,62.5,1
3,3,3,1,4,4,4,1,1,2,25,25,25,25,25,50,2,1977.0,2,1,2,4,3,40,49.0,29.2,0
3,3,2,1,3,1,1,1,2,3,75,100,25,75,50,100,2,1963.0,2,1,2,4,2,24,63.0,70.8,1
3,4,4,3,4,4,4,3,1,1,50,75,75,100,75,100,1,1986.0,2,4,9,4,2,30,40.0,79.2,1
3,4,4,4,3,4,2,2,3,1,0,75,25,25,25,25,2,1978.0,2,1,1,3,3,40,48.0,29.2,0
2,3,3,4,3,1,2,2,2,2,25,100,100,100,100,75,1,1984.0,4,1,2,4,3,41,42.0,83.3,1
2,2,2,4,2,2,2,3,3,3,50,75,50,75,75,75,2,1972.0,2,1,1,3,4,40,54.0,66.7,1
3,3,2,3,4,3,3,2,1,1,25,25,50,75,75,50,2,1980.0,2,1,9,4,3,43,46.0,50.0,1
3,3,3,2,3,2,2,2,2,2,50,75,25,50,25,75,2,1986.0,2,1,10,4,2,32,40.0,50.0,1
2,3,3,1,2,1,1,2,3,2,50,75,75,75,75,75,1,1978.0,2,1,8,1,1,50,48.0,70.8,1
3,2,4,3,2,2,2,3,3,3,25,25,100,100,50,100,1,1988.0,2,1,15,1,2,50,38.0,66.7,1
4,4,4,2,4,3,1,2,2,1,25,0,0,25,25,50,2,1988.0,2,1,3,4,1,62,38.0,20.8,0
4,4,3,1,3,3,2,2,2,2,25,25,25,25,25,50,2,1968.0,1,1,2,3,4,55,58.0,29.2,0
4,4,4,2,3,3,3,1,2,1,25,25,25,25,25,75,2,1982.0,1,1,9,2,3,70,44.0,33.3,0
3,3,3,2,3,3,3,2,2,2,50,50,25,75,75,50,2,1985.0,2,2,9,4,2,35,41.0,54.2,1
2,3,2,3,4,3,3,1,1,1,0,50,25,50,50,75,2,1977.0,1,1,2,1,2,50,49.0,41.7,0
3,3,3,2,2,2,1,2,2,2,25,25,25,25,25,50,2,1983.0,2,1,7,1,1,30,43.0,29.2,0
1,1,2,4,2,2,2,3,3,3,50,75,75,100,75,75,1,1957.0,2,1,2,1,5,40,69.0,75.0,1
3,3,2,4,2,2,3,3,3,3,25,25,50,50,50,75,2,1964.0,2,1,2,1,1,0,62.0,45.8,0
3,3,2,2,2,1,1,2,3,1,50,50,25,25,25,75,2,1986.0,2,1,9,4,2,60,40.0,41.7,0
3,2,3,2,3,3,2,2,2,1,50,25,50,75,50,75,2,1992.0,5,1,9,4,1,0,34.0,54.2,1
4,3,2,1,3,2,2,1,2,1,25,50,50,50,50,75,2,1987.0,2,1,10,4,2,45,39.0,50.0,1
2,2,2,2,3,2,2,2,2,3,75,75,75,100,75,75,1,1955.0,2,1,4,1,4,45,71.0,79.2,1
4,4,3,3,3,4,4,2,3,1,25,0,25,25,0,0,2,1973.0,2,1,2,1,2,35,53.0,12.5,0
3,3,3,2,3,2,2,2,2,2,25,25,25,50,25,50,2,1980.0,2,1,9,1,5,60,46.0,33.3,0
3,4,4,3,3,3,1,3,3,3,25,50,25,25,50,50,2,1969.0,2,1,1,2,3,40,57.0,37.5,0
3,2,3,3,4,2,1,3,1,2,50,75,25,75,50,100,2,1984.0,2,2,2,1,2,40,42.0,62.5,1
4,3,4,1,3,1,1,1,1,1,25,25,25,25,25,25,2,1975.0,1,1,4,1,3,60,51.0,25.0,0
3,3,3,1,3,4,3,2,2,1,25,25,25,50,50,100,2,1988.0,2,1,9,1,2,40,38.0,45.8,0
2,2,2,3,3,2,3,3,2,2,50,50,75,75,75,100,2,1979.0,3,1,2,1,2,20,47.0,70.8,1
3,3,2,3,2,2,4,3,2,2,25,50,50,100,50,100,2,1989.0,2,1,3,4,2,35,37.0,62.5,1
3,3,3,3,1,2,2,3,3,4,50,50,50,50,50,75,1,1954.0,1,2,7,4,6,55,72.0,54.2,1
3,4,4,2,4,3,4,2,3,4,0,25,50,100,25,100,2,1985.0,2,1,2,4,3,45,41.0,50.0,1
1,3,1,4,2,3,3,3,2,4,25,50,75,75,75,100,1,1988.0,2,1,1,2,3,40,38.0,66.7,1
4,4,4,1,4,4,4,1,1,1,0,25,25,25,25,25,2,1965.0,2,1,9,4,3,80,61.0,20.8,0
4,3,4,2,4,3,4,2,1,2,25,50,50,75,75,100,2,1988.0,2,1,2,4,2,55,38.0,62.5,1
3,3,3,3,2,2,2,3,3,3,75,75,75,75,75,100,2,1966.0,2,1,9,4,6,40,60.0,79.2,1
2,2,3,4,2,1,1,4,4,4,50,75,75,100,100,100,2,1971.0,1,1,1,2,4,40,55.0,83.3,1
2,3,2,3,2,1,1,3,3,2,25,75,100,100,100,100,1,1981.0,2,2,2,4,1,40,45.0,83.3,1
3,2,4,3,3,1,1,2,2,1,0,25,25,25,25,50,2,1982.0,2,1,1,3,2,40,44.0,25.0,0
3,2,4,2,2,1,1,2,3,1,25,50,75,50,25,75,2,1968.0,2,1,9,1,3,80,58.0,50.0,1
3,3,3,2,2,2,2,2,2,2,25,50,50,75,50,75,2,1978.0,2,1,9,4,3,60,48.0,54.2,1
3,2,3,3,3,2,3,2,2,2,50,50,50,75,75,75,2,1977.0,1,1,2,3,2,30,49.0,62.5,1
3,3,3,2,3,2,1,2,2,1,25,25,50,75,50,75,2,1975.0,1,1,1,1,2,50,51.0,50.0,1
2,2,2,2,2,3,2,2,2,2,25,50,75,100,75,75,1,1959.0,1,1,7,3,6,60,67.0,66.7,1
4,4,4,3,3,1,1,3,3,2,25,25,25,25,25,50,2,1983.0,2,1,7,1,3,60,43.0,29.2,0
2,2,2,2,3,2,2,3,2,3,25,50,75,100,100,100,2,1988.0,2,1,9,2,2,30,38.0,75.0,1
4,4,4,1,3,3,2,2,2,1,25,25,25,0,25,25,2,1986.0,2,1,10,2,3,60,40.0,20.8,0
2,3,2,3,2,1,1,3,3,3,25,75,50,50,50,75,2,1974.0,2,1,2,4,3,60,52.0,54.2,1
3,3,2,2,3,2,1,2,3,1,25,25,25,75,50,75,2,1985.0,2,1,9,1,2,60,41.0,45.8,0
3,1,1,3,1,1,1,2,3,3,50,50,100,75,75,100,2,1986.0,2,2,12,1,3,60,40.0,75.0,1
1,1,3,3,3,1,1,2,3,4,25,100,25,100,25,25,2,1990.0,2,1,6,1,2,20,36.0,50.0,1
3,3,2,1,4,2,2,2,2,2,50,25,25,50,50,25,2,1989.0,9,1,13,4,2,40,37.0,37.5,0
3,3,2,3,2,2,1,3,3,2,25,25,25,50,50,25,2,1984.0,2,3,10,4,3,30,42.0,33.3,0
3,2,4,2,4,3,2,2,2,1,25,50,25,50,25,50,1,1963.0,2,1,2,4,4,50,63.0,37.5,0
2,2,3,3,2,3,2,3,3,4,75,75,75,50,100,100,2,1984.0,2,1,9,2,5,40,42.0,79.2,1
3,4,2,3,2,2,2,3,3,1,0,25,25,50,25,25,2,1987.0,2,2,9,4,2,70,39.0,25.0,0
2,2,1,3,2,2,2,3,3,3,50,75,75,75,75,75,2,1988.0,2,1,13,2,2,20,38.0,70.8,1
3,3,3,3,2,2,1,3,3,2,50,50,75,100,75,75,1,1953.0,2,1,2,1,6,50,73.0,70.8,1
2,2,1,3,2,1,1,4,4,4,75,75,100,100,75,75,2,1982.0,2,1,4,1,3,30,44.0,83.3,1
4,4,4,2,2,4,1,2,2,3,0,0,0,0,0,0,2,1982.0,2,1,1,4,4,70,44.0,0.0,0
3,3,3,3,1,1,1,3,4,3,25,50,50,50,75,75,2,1976.0,1,2,2,2,6,70,50.0,54.2,1
2,3,3,3,2,2,2,3,3,1,25,50,50,75,25,50,2,1974.0,2,1,2,2,4,40,52.0,45.8,0
4,3,4,2,4,4,4,1,2,2,0,25,25,25,25,50,2,1977.0,2,1,4,1,2,50,49.0,25.0,0
3,4,3,3,2,2,1,2,2,3,25,50,0,50,50,75,2,1974.0,1,1,15,3,6,60,52.0,41.7,0
2,2,2,2,4,4,4,2,2,2,50,75,25,50,50,75,2,1980.0,4,1,15,1,2,30,46.0,54.2,1
4,3,3,3,2,2,1,3,4,4,75,75,100,100,75,75,2,1960.0,1,1,2,3,6,70,66.0,83.3,1
3,3,2,2,3,2,2,2,2,2,0,25,50,50,50,50,2,1987.0,2,1,10,2,3,55,39.0,37.5,0
2,1,2,3,2,2,1,4,3,3,25,50,75,75,75,100,1,1984.0,2,1,2,4,2,50,42.0,66.7,1
4,4,3,4,3,2,1,3,3,3,75,50,50,75,75,50,2,1964.0,2,1,9,1,5,50,62.0,62.5,1
3,3,2,3,2,2,2,3,3,2,25,50,50,75,75,75,1,1981.0,2,1,9,1,3,50,45.0,58.3,1
3,2,3,2,2,2,2,2,3,2,25,25,25,25,25,50,2,1978.0,2,1,14,3,5,80,48.0,29.2,0
3,3,3,4,3,2,1,2,2,3,25,50,25,100,50,50,2,1986.0,2,1,9,4,2,40,40.0,50.0,1
4,4,2,3,4,3,3,4,2,1,0,50,25,25,25,75,2,1990.0,2,1,2,1,2,45,36.0,33.3,0
4,2,3,4,1,1,1,2,4,2,25,25,75,75,75,75,1,1977.0,1,1,10,3,6,60,49.0,58.3,1
2,3,3,3,3,1,1,2,2,2,50,50,50,75,50,50,2,1984.0,1,1,2,4,3,50,42.0,54.2,1
3,4,3,2,3,3,3,1,1,1,0,25,25,25,25,25,2,1964.0,1,1,7,1,2,0,62.0,20.8,0
1,2,2,1,3,3,2,3,3,3,50,100,75,100,100,75,2,1967.0,1,1,15,1,1,40,59.0,83.3,1
4,4,4,3,3,1,1,1,2,1,25,25,50,75,50,100,2,1980.0,2,1,10,3,3,60,46.0,54.2,1
2,3,2,3,4,1,1,3,3,2,75,75,75,100,100,100,2,1969.0,2,1,2,3,2,30,57.0,87.5,1
3,3,3,2,2,2,2,3,3,1,25,25,75,75,50,75,1,1990.0,2,2,9,3,2,50,36.0,54.2,1
3,2,3,2,3,3,2,2,2,1,50,50,50,75,50,75,2,1970.0,1,1,3,4,3,50,56.0,58.3,1
3,2,2,2,2,4,2,2,2,1,25,50,75,50,50,50,2,1969.0,1,1,13,3,2,50,57.0,50.0,1
2,4,2,1,4,3,4,1,1,1,0,50,25,25,25,25,2,1986.0,2,1,2,4,1,25,40.0,25.0,0
3,3,3,2,3,3,2,1,1,1,50,50,25,50,25,50,2,1977.0,2,1,2,4,2,30,49.0,41.7,0
2,1,3,4,2,2,1,4,4,4,50,50,50,50,50,50,2,1971.0,2,1,9,2,3,30,55.0,50.0,1
2,2,2,3,3,1,1,3,3,3,50,75,75,100,100,100,2,1979.0,1,1,4,2,2,35,47.0,83.3,1
3,3,3,4,2,2,1,3,4,4,50,100,100,100,100,75,1,1964.0,1,1,10,2,1,60,62.0,87.5,1
3,4,4,3,3,1,2,3,2,1,50,50,50,50,50,50,1,1981.0,2,1,9,4,3,45,45.0,50.0,1
2,2,3,4,3,4,4,3,1,1,50,100,100,75,50,50,2,1985.0,2,1,2,4,2,47,41.0,70.8,1
3,3,2,2,2,2,2,3,3,2,50,25,25,50,50,25,1,1993.0,9,1,9,4,1,0,33.0,37.5,0
2,3,2,3,3,3,3,3,3,2,75,75,100,100,100,100,2,1988.0,2,1,9,4,1,45,38.0,91.7,1
3,4,3,2,2,1,1,2,2,2,25,75,25,75,75,50,2,1988.0,2,1,3,4,2,40,38.0,54.2,1
3,3,2,2,4,3,3,2,2,2,25,50,25,50,50,50,2,1985.0,2,1,7,4,2,40,41.0,41.7,0
4,4,4,3,3,2,1,3,3,2,25,25,25,25,25,50,1,1974.0,2,1,15,3,1,45,52.0,29.2,0
