ERI_1,ERI_2,ERI_3,ERI_4,ERI_5,ERI_6,ERI_7,ERI_8,ERI_9,ERI_10,CBI_01,CBI_02,CBI_03,CBI_04,CBI_05,CBI_06,gender,birth year,status of employment,field of work,federal state,community size,income,working_hours,cbi_score,Burnout_Score
3,3,3,4,4,4,3,2,2,1,50,75,50,75,75,100,2,1960.0,1,1,3,4,1,40,70.83,1
2,2,2,2,4,3,2,2,2,2,25,75,50,50,50,100,2,1981.0,2,1,7,3,2,55,58.33,0
4,4,3,2,4,3,2,1,1,1,25,0,25,25,25,25,2,1983.0,5,3,2,3,1,0,20.83,0
4,3,3,2,3,2,2,3,3,2,25,25,25,50,25,50,1,1961.0,1,3,2,2,1,60,33.33,0
4,2,4,2,3,2,2,3,3,2,0,25,25,25,25,50,2,1978.0,1,1,4,2,6,55,25.0,0
3,3,3,2,3,2,2,2,2,3,25,25,25,50,50,50,2,1979.0,2,1,2,0,1,12,37.5,0
4,3,3,3,4,2,1,3,2,2,50,50,50,75,50,75,2,1985.0,2,1,2,2,2,50,58.33,0
3,3,2,2,3,3,3,2,2,3,25,25,25,50,50,75,2,1985.0,2,1,4,4,2,60,41.67,0
3,3,3,1,4,3,1,2,2,3,25,25,25,25,25,50,2,1970.0,9,1,9,2,3,40,29.17,0
3,1,3,2,3,2,2,2,2,1,25,25,25,25,25,75,2,1988.0,6,1,2,4,1,60,33.33,0
3,3,3,2,4,3,1,1,1,1,25,25,25,50,25,75,2,1988.0,2,1,1,1,2,52,37.5,0
2,2,3,4,1,1,1,4,4,2,50,75,100,100,100,75,2,1988.0,2,1,1,4,1,15,83.33,1
3,2,2,1,4,2,2,1,1,1,25,50,50,50,50,50,2,1982.0,2,1,2,1,2,60,45.83,0
3,3,3,1,4,3,3,1,1,1,25,25,50,75,25,25,2,1983.0,5,3,1,4,1,70,37.5,0
3,3,3,2,3,3,3,3,3,2,25,50,50,100,75,75,1,1973.0,2,2,11,1,4,70,62.5,0
4,4,3,2,3,3,2,1,2,1,25,25,25,25,50,50,2,1988.0,2,1,2,1,3,80,33.33,0
3,2,2,3,2,1,1,3,3,3,50,25,75,75,50,75,1,1990.0,2,1,3,4,1,45,58.33,0
3,2,2,3,3,4,3,1,1,2,25,25,25,25,25,25,1,1969.0,1,1,10,2,6,60,25.0,0
4,4,4,1,4,3,2,1,2,1,0,0,0,25,0,25,2,1984.0,2,1,2,4,2,60,8.33,0
4,3,3,2,3,3,3,3,3,2,50,50,25,75,75,75,2,1948.0,1,1,1,2,1,45,58.33,0
4,3,3,1,4,4,4,1,1,1,25,25,25,25,25,50,2,1986.0,2,1,2,4,1,40,29.17,0
4,3,3,3,3,2,1,3,2,2,25,50,50,75,50,100,2,1987.0,2,1,10,4,2,50,58.33,0
3,2,3,2,2,3,2,2,2,2,25,50,50,75,50,75,1,1952.0,1,1,1,2,5,60,54.17,0
4,4,3,2,3,3,3,2,2,2,25,25,25,25,25,25,2,1983.0,2,1,2,2,2,60,25.0,0
3,2,2,1,2,2,2,1,3,1,50,75,25,50,50,75,2,1987.0,2,1,10,4,1,40,54.17,0
3,3,2,1,4,4,4,1,1,1,0,25,0,25,0,50,2,1978.0,2,1,10,3,2,59,16.67,0
3,3,3,3,3,2,2,3,2,1,0,0,25,0,0,0,2,1986.0,2,1,10,2,3,50,4.17,0
4,4,3,3,3,2,2,2,3,1,0,25,25,50,25,50,2,1984.0,2,1,2,4,2,40,29.17,0
3,3,2,1,4,2,3,2,2,1,25,25,50,25,25,50,2,1989.0,2,1,2,4,2,46,33.33,0
4,3,4,3,4,2,2,2,2,2,25,50,25,25,50,75,2,1986.0,9,1,2,1,0,38,41.67,0
4,2,2,2,1,2,1,2,3,3,25,25,50,25,25,50,2,1971.0,1,1,2,1,4,70,33.33,0
2,3,1,2,2,2,1,2,2,3,50,75,50,75,75,100,1,1983.0,2,1,2,2,1,48,70.83,1
4,3,3,1,2,3,1,3,2,1,25,75,50,75,25,100,2,1988.0,2,1,9,4,2,55,58.33,0
2,3,2,3,3,3,1,2,2,1,50,50,75,75,100,100,1,1948.0,1,2,2,1,1,0,75.0,1
4,3,3,2,3,2,2,2,3,2,25,25,50,25,25,25,2,1990.0,2,1,15,3,2,50,29.17,0
3,3,3,2,4,2,1,2,2,1,25,50,75,50,50,75,2,1985.0,2,1,9,3,2,70,54.17,0
3,3,2,3,3,2,2,2,2,1,25,25,25,75,50,75,2,1979.0,2,1,1,2,2,45,45.83,0
3,2,2,3,3,2,2,3,2,2,50,75,50,75,50,50,2,1986.0,2,1,9,3,3,40,58.33,0
3,3,2,3,3,1,2,2,3,2,25,50,75,75,75,75,2,1985.0,2,1,7,4,2,28,62.5,0
4,2,2,2,3,2,2,2,3,2,50,25,75,75,50,75,2,1985.0,2,1,13,4,2,32,58.33,0
4,3,3,1,3,2,2,2,2,1,25,25,25,25,25,25,2,1986.0,2,1,2,1,2,70,25.0,0
3,3,3,3,3,2,3,2,3,3,25,50,50,75,75,75,2,1985.0,2,1,2,1,2,30,58.33,0
4,3,3,2,2,2,2,2,2,1,25,25,25,25,25,75,2,1989.0,2,1,1,4,2,60,33.33,0
3,3,2,3,3,2,2,3,3,2,0,0,0,25,0,25,2,1988.0,2,1,11,2,3,45,8.33,0
4,4,4,1,4,3,1,2,1,1,25,25,25,25,25,25,2,1986.0,2,1,15,3,3,40,25.0,0
3,2,2,2,3,2,1,2,3,2,25,50,75,75,25,75,2,1987.0,2,1,9,1,1,55,54.17,0
4,3,3,3,3,2,1,2,2,1,25,25,50,75,25,50,2,1974.0,2,1,1,3,2,40,41.67,0
4,4,4,3,2,3,1,2,3,1,25,50,25,25,25,50,2,1976.0,2,1,1,2,4,90,33.33,0
3,2,3,3,2,2,2,2,3,3,50,75,75,75,75,75,1,1986.0,2,1,10,3,4,50,70.83,1
2,2,2,3,2,2,2,3,3,2,50,50,75,75,75,50,2,1981.0,4,2,9,1,1,8,62.5,0
3,3,4,2,4,3,2,2,2,2,25,25,25,25,25,50,2,1984.0,2,1,2,4,1,20,29.17,0
4,4,3,2,2,3,3,2,3,2,25,50,25,50,25,75,2,1978.0,2,1,9,2,3,75,41.67,0
3,4,3,1,4,4,4,1,1,2,25,50,25,50,50,50,2,1979.0,4,2,9,4,3,40,41.67,0
4,4,3,1,4,4,2,1,1,1,25,50,25,25,25,75,2,1987.0,2,1,9,4,2,38,37.5,0
3,3,2,2,3,2,2,2,2,1,25,50,50,75,75,100,2,1989.0,2,1,1,1,2,55,62.5,0
3,3,2,3,3,3,2,2,2,1,25,25,25,50,50,75,2,1983.0,2,1,1,1,2,55,41.67,0
4,3,4,3,2,1,1,3,3,3,25,25,75,75,50,100,2,1976.0,1,1,9,3,5,70,58.33,0
4,4,4,2,2,2,1,2,3,3,25,25,25,25,25,50,1,1976.0,1,1,10,3,6,60,29.17,0
4,4,4,1,3,3,2,2,3,1,0,0,25,25,0,25,2,1983.0,2,1,7,4,2,80,12.5,0
3,3,2,3,1,1,1,2,3,1,25,50,50,75,50,75,2,1986.0,2,1,2,4,4,60,54.17,0
4,4,2,2,4,3,2,1,1,1,25,25,0,0,25,50,2,1989.0,2,1,2,1,2,50,20.83,0
3,2,3,3,1,2,2,3,3,1,50,75,75,75,75,75,2,1987.0,2,2,2,4,2,60,70.83,1
4,3,4,3,3,2,2,3,3,3,25,25,25,25,25,75,2,1967.0,2,1,10,4,1,45,33.33,0
3,2,3,3,2,1,1,3,3,2,50,50,50,75,50,75,1,1972.0,1,1,3,1,4,60,58.33,0
4,4,4,3,2,1,1,3,2,1,25,25,25,25,25,50,2,1975.0,2,1,13,4,3,50,29.17,0
2,2,2,2,3,3,3,2,2,3,25,75,50,75,25,100,2,1978.0,2,1,1,1,3,41,58.33,0
2,2,3,3,2,2,2,2,3,2,25,25,50,75,50,50,2,1975.0,1,1,10,2,2,40,45.83,0
3,3,2,3,4,2,1,2,2,3,50,75,50,50,50,75,2,1960.0,1,2,2,2,4,45,58.33,0
3,3,3,2,4,1,2,2,2,2,0,25,25,25,25,100,2,1970.0,1,2,10,1,3,28,33.33,0
2,2,2,2,3,2,1,2,3,2,25,50,25,50,50,25,2,1982.0,2,1,2,4,2,34,37.5,0
3,3,3,3,3,3,2,3,2,3,25,25,50,25,25,25,2,0.0,2,1,2,1,5,42,29.17,0
4,4,4,2,3,2,1,2,3,2,50,50,50,75,50,75,2,1969.0,2,1,2,4,3,5,58.33,0
4,4,4,2,3,2,3,1,2,2,25,25,50,50,25,100,2,1972.0,2,1,1,1,4,80,45.83,0
3,3,3,2,3,3,2,2,2,2,25,50,25,25,25,50,2,1962.0,1,2,7,2,3,48,33.33,0
3,3,3,4,2,2,1,3,3,1,50,75,50,75,75,75,2,1978.0,2,2,2,4,4,45,66.67,1
3,2,2,3,2,3,3,3,3,3,50,50,75,75,75,75,2,1989.0,5,1,1,1,2,55,66.67,1
4,2,3,3,3,1,1,3,2,1,50,75,75,75,75,75,2,1988.0,2,1,9,1,2,65,70.83,1
2,3,3,3,2,1,1,3,3,2,25,50,75,75,100,75,2,1958.0,1,1,10,1,1,20,66.67,1
3,3,3,3,2,2,1,2,3,2,25,25,25,25,25,50,2,1976.0,1,1,10,2,5,50,29.17,0
3,2,3,2,3,1,1,1,1,1,50,25,50,100,75,100,1,1967.0,2,1,2,4,3,50,66.67,1
3,3,3,2,1,3,1,2,2,3,25,25,50,50,50,50,2,1964.0,2,1,9,1,5,45,41.67,0
3,3,2,3,4,3,2,2,2,2,25,50,50,100,75,50,2,1983.0,2,2,10,2,3,60,58.33,0
4,2,2,3,2,2,2,2,3,2,25,50,50,50,75,75,1,1988.0,2,2,9,1,2,50,54.17,0
3,3,2,3,3,1,1,2,3,2,0,25,75,50,50,75,2,1978.0,1,1,10,4,4,40,45.83,0
2,1,2,4,3,3,3,3,2,3,100,100,100,100,100,100,1,1961.0,1,1,8,1,6,60,100.0,1
4,3,2,3,2,1,1,2,3,1,50,50,50,75,75,100,2,1987.0,2,1,7,4,2,55,66.67,1
2,3,2,3,2,1,2,3,3,2,25,75,50,50,50,75,2,1980.0,2,1,10,2,2,32,54.17,0
3,4,2,3,3,4,2,2,2,1,25,25,25,25,25,25,2,1953.0,1,1,2,1,1,40,25.0,0
1,1,2,3,4,1,1,4,4,2,50,100,100,100,100,100,2,1963.0,1,1,3,4,2,40,91.67,1
2,3,3,3,3,2,2,2,2,2,75,75,50,100,75,75,2,1962.0,1,1,2,3,3,30,75.0,1
4,4,2,3,3,2,2,3,3,2,25,25,25,100,50,100,1,1963.0,1,1,3,4,3,55,54.17,0
4,4,4,3,3,2,2,3,2,3,25,50,50,75,50,50,2,1974.0,2,1,7,1,4,45,50.0,0
4,3,3,1,3,2,2,1,1,1,0,0,25,50,25,0,2,1977.0,2,1,2,2,2,50,16.67,0
2,2,2,3,2,2,1,3,3,3,50,100,75,75,75,75,1,1972.0,9,1,1,1,5,45,75.0,1
3,4,4,2,4,4,2,2,2,2,25,50,50,75,50,50,1,1963.0,2,1,2,1,5,46,50.0,0
3,3,3,1,4,4,3,1,1,2,25,25,25,50,25,25,2,1963.0,2,1,2,1,4,42,29.17,0
4,3,4,3,2,2,2,2,3,2,0,75,25,25,25,50,2,1983.0,2,1,9,4,2,40,33.33,0
3,3,2,1,4,2,3,1,1,1,50,50,50,75,50,25,2,1987.0,2,1,2,4,3,50,50.0,0
3,3,4,2,3,3,2,2,2,1,25,25,25,25,25,25,2,1988.0,2,1,9,1,2,90,25.0,0
3,3,3,3,3,2,2,2,2,1,0,25,25,50,25,50,2,1981.0,1,1,9,1,2,60,29.17,0
2,3,2,3,3,2,2,2,2,3,50,75,75,100,75,100,1,1958.0,2,1,8,1,4,40,79.17,1
4,3,3,3,2,2,1,3,3,3,50,50,75,100,75,50,2,1983.0,1,1,9,1,4,65,66.67,1
2,1,1,3,3,3,2,3,2,2,50,75,50,75,75,100,2,1989.0,2,1,2,4,2,40,70.83,1
3,3,3,3,3,2,1,3,2,3,75,50,75,75,50,75,2,1970.0,2,1,9,4,4,42,66.67,1
3,3,4,1,4,2,1,3,2,3,50,50,75,100,75,100,2,1966.0,2,1,2,4,4,40,75.0,1
4,3,3,3,1,1,1,3,3,3,25,50,75,100,50,75,2,1965.0,1,1,4,2,3,48,62.5,0
4,4,4,3,3,3,2,2,2,1,0,0,25,25,25,25,2,1984.0,2,1,15,1,2,40,16.67,0
2,3,2,2,3,3,3,2,2,2,25,50,50,75,50,50,1,1963.0,1,3,10,3,4,50,50.0,0
3,3,4,2,3,2,2,2,2,1,0,0,0,25,25,25,2,1982.0,2,2,1,4,3,90,12.5,0
4,4,4,3,4,3,1,4,4,1,25,25,50,50,25,75,2,1963.0,1,1,13,4,3,60,41.67,0
3,3,3,2,3,3,2,2,3,3,25,50,25,25,75,75,1,1957.0,1,2,1,2,6,64,45.83,0
3,3,3,2,3,2,1,2,2,2,25,50,75,50,25,75,2,1973.0,2,1,15,2,4,50,50.0,0
3,2,3,2,3,2,1,1,2,1,25,25,50,25,25,25,2,1975.0,2,1,13,4,2,40,29.17,0
2,2,2,3,2,1,2,4,4,2,25,50,75,100,50,100,1,1986.0,2,1,15,2,3,50,66.67,1
3,3,4,2,3,3,3,1,2,2,25,25,25,25,25,50,2,1970.0,1,1,10,3,4,45,29.17,0
3,3,2,2,3,2,3,3,2,3,25,25,50,75,25,25,2,1979.0,2,1,10,4,1,11,37.5,0
4,3,2,2,3,3,4,1,1,2,0,25,25,25,25,50,2,1981.0,2,2,2,3,2,25,25.0,0
4,3,3,1,4,2,3,1,1,1,0,0,0,0,0,25,2,1985.0,2,1,1,3,2,70,4.17,0
4,4,3,3,4,2,2,3,1,2,50,75,25,75,75,100,2,1979.0,4,1,2,1,3,40,66.67,1
3,3,4,4,2,2,1,3,3,3,50,50,50,75,75,100,1,1973.0,2,2,2,4,5,45,66.67,1
4,3,4,2,3,2,2,2,2,2,25,25,25,50,25,50,2,1971.0,2,1,9,1,2,34,33.33,0
3,3,3,1,3,2,2,2,3,1,50,75,50,100,50,75,1,1986.0,2,2,9,4,4,55,66.67,1
2,2,1,3,4,1,1,3,3,1,50,50,50,50,50,75,2,1963.0,2,1,2,2,1,30,54.17,0
3,4,4,2,4,4,4,3,2,1,25,25,25,25,25,25,2,1981.0,2,3,7,2,1,20,25.0,0
3,2,3,2,2,3,2,2,2,2,50,75,50,50,75,75,2,1964.0,2,1,2,4,4,40,62.5,0
3,3,3,2,2,2,2,3,3,2,25,25,25,50,50,50,2,1982.0,1,1,2,2,2,50,37.5,0
3,2,2,2,4,2,2,2,3,2,25,50,25,25,25,50,2,1989.0,2,1,2,1,2,50,33.33,0
4,4,3,1,3,1,2,1,2,2,25,25,25,25,25,50,2,1987.0,6,2,9,4,2,80,29.17,0
1,2,2,2,2,2,1,3,3,3,50,50,50,75,50,75,2,1979.0,9,1,7,1,1,12,58.33,0
3,2,3,2,4,3,2,1,2,2,50,50,25,50,50,75,2,1971.0,2,1,1,2,1,10,50.0,0
4,4,3,3,2,3,1,2,2,1,25,50,25,50,25,50,2,1983.0,2,2,1,4,3,50,37.5,0
2,2,2,3,2,2,2,2,3,2,50,50,25,50,50,75,2,1969.0,1,1,13,4,1,30,50.0,0
3,3,4,3,2,2,2,3,3,3,25,25,25,25,25,25,2,1984.0,2,1,14,2,3,45,25.0,0
2,3,2,3,1,2,3,2,3,2,25,50,25,50,50,75,1,1958.0,1,1,10,1,6,0,45.83,0
2,2,2,2,3,2,4,2,1,4,25,25,75,100,50,25,2,1980.0,2,2,4,3,4,44,50.0,0
3,3,3,2,3,2,2,3,2,2,50,50,50,75,50,75,2,1963.0,2,1,7,2,3,45,58.33,0
2,2,2,3,4,2,2,3,3,3,25,50,75,100,100,75,1,1958.0,1,1,10,3,5,37,70.83,1
4,4,4,2,2,2,1,2,2,3,25,25,50,75,25,50,1,1960.0,2,1,9,1,5,50,41.67,0
3,3,3,3,2,2,2,3,3,2,25,50,50,50,25,75,2,1974.0,1,1,10,4,2,40,45.83,0
3,2,3,3,4,1,1,3,2,1,25,50,50,75,50,75,2,1969.0,2,1,2,1,2,27,54.17,0
3,3,3,3,2,2,2,3,3,2,25,25,25,25,25,25,2,1964.0,1,1,9,2,4,60,25.0,0
3,3,3,3,2,2,2,3,3,3,25,25,50,75,50,100,2,1971.0,2,3,4,4,3,40,54.17,0
3,3,3,2,3,2,2,1,1,1,0,0,0,25,25,25,2,1984.0,2,1,2,4,2,80,12.5,0
3,3,3,2,3,2,2,2,2,1,25,25,50,50,25,75,2,1989.0,2,2,2,4,1,50,41.67,0
4,3,4,3,2,1,1,2,3,2,25,50,50,75,75,100,2,1972.0,1,2,2,3,5,65,62.5,0
2,2,3,2,4,2,2,2,1,1,50,50,50,100,50,75,1,1974.0,2,1,2,1,3,52,62.5,0
4,3,3,3,1,2,2,4,4,4,25,25,25,75,50,100,2,1966.0,1,1,2,1,6,50,50.0,0
3,3,2,3,3,2,2,4,3,3,50,75,75,100,100,100,1,1972.0,2,1,2,1,3,50,83.33,1
3,3,2,1,3,2,1,1,2,1,25,75,50,50,50,75,2,1980.0,2,1,10,4,2,50,54.17,0
3,3,2,3,1,1,1,4,4,3,25,50,50,75,75,100,1,1956.0,1,1,10,2,5,60,62.5,0
4,2,3,3,3,3,2,3,3,2,50,50,75,75,50,50,1,1960.0,2,1,14,1,2,50,58.33,0
3,3,2,2,2,2,2,3,3,2,25,50,50,75,50,75,2,1957.0,1,2,15,4,3,50,54.17,0
3,3,4,2,2,3,3,2,2,3,25,25,25,75,50,50,2,1973.0,9,1,2,4,3,30,41.67,0
3,3,3,3,3,2,2,3,2,4,50,75,75,100,100,75,2,1967.0,2,1,1,3,4,40,79.17,1
3,3,2,3,2,2,1,3,3,3,25,50,75,100,100,100,2,1978.0,2,1,1,4,4,24,75.0,1
3,2,3,2,4,2,3,1,2,1,25,50,50,50,25,50,2,1973.0,2,1,4,1,2,40,41.67,0
2,2,2,3,2,2,2,3,3,3,50,75,100,100,100,75,2,1976.0,2,1,2,4,1,14,83.33,1
1,2,1,3,3,1,1,3,3,3,50,100,100,100,100,100,2,1991.0,2,1,13,4,2,30,91.67,1
3,3,4,4,3,2,1,3,2,2,25,50,50,75,75,75,2,1980.0,2,1,2,1,2,28,58.33,0
4,3,3,1,3,3,3,1,1,1,25,50,50,50,50,75,2,1984.0,5,1,13,4,2,50,50.0,0
3,3,2,3,4,4,3,2,2,1,25,25,25,50,50,50,2,1974.0,2,1,2,2,2,23,37.5,0
2,4,4,1,4,2,2,1,1,1,0,50,50,50,25,75,2,1988.0,2,1,7,3,1,105,41.67,0
2,4,3,3,3,2,1,3,3,2,50,75,50,75,75,75,2,1965.0,1,1,15,1,3,35,66.67,1
3,1,2,3,3,2,1,3,3,1,50,50,75,100,100,100,2,1979.0,2,1,7,4,1,36,79.17,1
3,4,4,2,3,3,1,2,2,2,25,25,25,25,25,50,2,1979.0,2,1,1,4,3,35,29.17,0
2,2,1,2,4,3,2,2,2,2,25,25,0,50,25,50,2,1965.0,2,2,9,1,2,40,29.17,0
3,3,3,2,3,3,1,2,2,1,0,25,25,25,25,50,2,1982.0,2,1,2,4,3,50,25.0,0
3,3,3,2,4,2,1,2,3,2,25,75,50,75,75,100,1,1962.0,2,2,1,3,1,45,66.67,1
3,4,4,2,3,3,2,1,2,1,0,0,0,25,0,25,2,1963.0,1,1,11,3,2,50,8.33,0
3,3,2,1,3,2,2,2,2,1,25,50,75,75,75,75,2,1987.0,2,1,15,3,2,50,62.5,0
3,3,4,3,2,3,1,3,3,4,75,50,100,100,75,75,1,1965.0,2,1,10,4,6,45,79.17,1
3,4,2,1,4,4,1,1,1,1,0,0,25,50,25,75,2,1980.0,2,1,15,4,4,42,29.17,0
3,3,3,2,4,4,2,2,2,3,25,25,50,50,50,75,1,1965.0,1,1,4,3,6,70,45.83,0
3,3,2,3,2,2,2,3,2,3,50,25,75,100,75,75,2,1981.0,2,2,2,4,1,25,66.67,1
2,3,3,3,1,2,2,3,3,3,75,100,75,100,75,100,1,1966.0,1,1,2,1,6,60,87.5,1
3,3,3,4,4,1,2,3,3,1,25,25,25,25,25,75,2,1968.0,1,1,7,2,2,45,33.33,0
3,2,3,3,4,3,2,2,2,2,25,50,75,75,50,75,2,1983.0,2,2,2,4,2,40,58.33,0
3,4,3,3,3,1,1,2,3,3,25,25,25,75,25,50,2,1979.0,2,1,10,1,3,46,37.5,0
4,4,4,4,2,3,2,3,2,3,25,25,25,25,25,75,2,1972.0,9,2,2,2,5,42,33.33,0
4,2,3,3,2,2,2,3,3,1,25,25,25,25,25,75,2,1974.0,1,2,13,1,2,50,33.33,0
3,3,4,3,3,2,1,2,2,2,25,25,25,25,25,25,2,1976.0,2,1,9,1,3,50,25.0,0
3,2,2,3,3,2,2,3,2,2,25,50,50,50,50,50,2,1973.0,1,1,10,2,1,60,45.83,0
3,3,3,3,4,3,1,1,1,1,50,50,50,50,25,75,2,1986.0,5,1,3,4,2,50,50.0,0
4,4,4,2,1,2,1,1,3,3,25,25,75,100,50,25,2,1979.0,9,1,10,1,3,50,50.0,0
4,4,3,3,3,4,3,2,2,2,25,25,25,25,25,25,1,1967.0,9,1,2,4,1,30,25.0,0
4,3,3,2,2,2,3,2,2,3,25,25,25,50,25,50,2,1986.0,2,1,9,4,2,50,33.33,0
3,3,3,3,2,2,2,3,3,3,25,25,25,50,25,50,2,1970.0,1,1,10,1,4,50,33.33,0
2,2,2,3,3,2,3,3,2,1,50,75,75,100,75,100,2,1989.0,2,1,13,4,2,50,79.17,1
3,2,2,3,3,2,2,3,3,3,25,25,50,50,50,50,2,1984.0,2,1,2,1,1,3,41.67,0
3,3,3,3,1,1,1,3,4,3,50,50,100,75,75,100,1,1958.0,1,1,2,2,6,80,75.0,1
2,3,3,4,2,2,1,3,3,2,25,50,100,100,75,100,2,1990.0,2,1,2,2,1,47,75.0,1
3,4,4,3,2,2,2,4,3,4,25,50,25,50,50,75,2,1978.0,2,1,10,3,4,45,45.83,0
3,4,2,4,3,3,1,3,3,3,25,50,25,75,50,75,2,1971.0,2,1,15,1,3,32,50.0,0
3,2,3,4,1,1,1,3,4,2,50,75,75,100,100,100,2,1984.0,1,1,15,2,2,50,83.33,1
3,3,3,3,3,2,3,2,2,2,50,50,50,50,50,75,2,1982.0,2,2,13,4,3,60,54.17,0
3,3,3,3,3,2,2,2,3,2,25,25,25,50,25,50,2,1983.0,2,1,14,1,2,48,33.33,0
4,4,3,2,2,3,2,2,1,1,25,50,50,50,25,25,2,1985.0,2,1,2,2,2,30,37.5,0
3,3,2,3,3,1,1,2,2,1,25,25,50,50,50,50,2,1984.0,2,1,2,1,2,90,41.67,0
4,3,4,1,4,3,1,1,1,3,25,100,0,25,0,50,2,1968.0,2,1,14,4,3,40,33.33,0
3,3,3,1,3,2,2,2,2,2,25,50,50,75,75,75,2,1988.0,2,1,1,2,3,60,58.33,0
2,4,3,3,2,2,1,4,4,2,25,25,25,75,50,50,2,1987.0,2,2,10,4,5,60,41.67,0
3,4,4,4,3,1,1,3,3,3,50,50,50,75,75,100,2,1970.0,2,1,10,2,3,35,66.67,1
3,3,2,3,2,2,1,3,3,3,50,50,50,50,50,75,2,1982.0,2,1,2,1,3,50,54.17,0
3,3,3,2,3,2,2,2,3,2,25,50,50,50,25,75,2,1978.0,2,1,15,1,2,50,45.83,0
3,3,3,3,2,2,2,3,3,2,25,50,50,50,50,75,2,1984.0,2,1,2,1,4,50,50.0,0
4,4,4,2,3,3,1,3,3,2,25,25,25,25,25,75,1,1965.0,2,1,1,3,5,0,33.33,0
3,4,3,2,2,2,1,2,3,3,25,50,50,50,25,50,1,1967.0,2,1,14,4,4,45,41.67,0
3,3,3,2,3,2,2,3,2,2,25,50,50,75,75,100,2,1975.0,2,3,10,3,2,35,62.5,0
3,3,2,3,3,2,2,3,2,2,50,50,75,100,100,100,2,1959.0,1,1,8,1,3,25,79.17,1
2,2,2,3,4,2,2,2,2,2,25,25,75,50,50,50,2,1976.0,2,1,7,1,3,40,45.83,0
2,2,2,3,2,1,1,3,3,2,50,50,75,100,75,100,2,1991.0,2,1,10,4,2,40,75.0,1
3,3,4,2,3,2,1,2,1,1,0,25,25,25,0,50,2,1968.0,1,1,8,1,3,60,20.83,0
3,3,2,3,4,3,2,2,2,1,25,75,50,50,25,50,2,1962.0,2,1,14,3,5,60,45.83,0
4,3,3,3,2,1,1,3,3,3,25,50,50,75,50,75,2,1978.0,2,1,14,3,3,45,54.17,0
2,3,2,3,3,2,2,3,2,2,50,50,50,75,75,75,2,1985.0,2,1,10,2,2,50,62.5,0
2,2,3,3,2,2,1,3,2,4,50,50,50,75,75,75,2,1974.0,2,2,1,3,2,21,62.5,0
4,4,4,2,2,3,2,2,2,1,50,50,25,25,50,50,2,1984.0,2,1,7,3,3,48,41.67,0
3,3,3,1,3,3,3,1,1,3,25,50,0,25,0,75,2,1983.0,2,1,1,2,3,80,29.17,0
3,3,3,3,2,2,1,3,3,3,25,50,50,75,75,75,1,1978.0,2,1,7,2,6,50,58.33,0
3,4,3,2,3,3,3,2,2,1,50,50,25,75,50,50,1,1984.0,2,1,8,2,6,60,50.0,0
2,2,2,4,1,1,2,3,4,3,50,50,75,100,75,75,2,1975.0,2,1,7,2,2,20,70.83,1
2,2,2,2,2,2,3,2,2,3,0,0,0,50,0,0,2,1978.0,2,1,11,2,2,32,8.33,0
3,3,4,2,4,4,4,1,1,1,50,50,50,75,50,50,2,1982.0,5,2,7,1,2,0,54.17,0
3,3,2,3,3,2,2,3,3,3,25,25,25,50,50,50,2,1971.0,2,2,7,3,2,20,37.5,0
3,2,3,2,3,2,2,1,3,1,25,50,50,50,50,75,1,1963.0,9,1,7,4,1,10,50.0,0
3,3,4,3,2,1,1,2,3,2,25,25,50,50,25,75,2,1969.0,1,1,7,2,3,25,41.67,0
3,3,3,2,3,3,3,2,2,3,25,50,75,75,75,50,2,1977.0,2,1,1,4,1,50,58.33,0
3,2,2,4,1,1,1,4,4,4,75,75,100,100,100,100,1,1946.0,7,3,2,4,5,0,91.67,1
4,3,3,2,3,1,2,2,2,2,50,50,75,75,75,0,2,1979.0,2,1,7,1,2,30,54.17,0
2,1,2,3,4,2,1,3,2,1,50,50,25,25,50,25,2,1975.0,2,2,7,3,2,35,37.5,0
1,1,1,2,4,4,4,2,1,1,25,50,75,75,50,100,2,1966.0,1,1,7,3,2,38,62.5,0
3,3,3,3,2,2,1,3,3,3,75,100,100,100,100,100,1,1975.0,2,1,7,4,5,42,95.83,1
3,3,3,2,4,3,2,2,2,3,75,75,75,100,75,100,1,1960.0,2,1,7,1,6,45,83.33,1
2,3,3,2,3,3,2,3,2,4,0,50,25,25,25,75,2,1977.0,9,1,7,3,4,43,33.33,0
2,2,2,3,3,3,2,2,2,2,50,50,50,75,75,100,2,1963.0,1,1,7,3,3,40,66.67,1
3,4,4,3,3,2,3,3,2,2,25,50,75,75,50,50,2,1974.0,2,1,7,3,3,42,54.17,0
2,2,2,1,1,2,2,2,3,2,75,50,50,75,75,100,2,1966.0,1,1,7,3,2,40,70.83,1
2,3,3,3,3,2,1,3,2,1,25,50,75,75,50,75,2,1984.0,1,1,7,3,2,40,58.33,0
3,3,2,3,3,2,2,3,2,1,50,50,25,50,25,75,2,1983.0,4,1,2,1,2,47,45.83,0
3,3,3,3,2,2,2,2,3,3,25,25,25,25,25,25,2,1985.0,2,1,10,2,3,55,25.0,0
2,3,2,2,4,2,2,3,3,3,50,75,75,100,75,75,1,1960.0,2,1,3,4,6,45,75.0,1
3,3,2,2,3,2,2,2,3,1,50,50,50,25,25,25,2,1988.0,2,2,7,3,2,70,37.5,0
3,3,3,3,3,2,1,2,2,2,25,25,25,25,25,50,2,1970.0,2,1,7,4,3,35,29.17,0
